ID,Ours,PDDL
274,to pour pitcher_base 11 into mug 7 \n,(:goal (and (poured pitcher_base 11 mug 7)))) \n
275,to pour pitcher_base 11 into mug 8 \n,(:goal (and (poured pitcher_base 11 mug 8)))) \n
276,to pour pitcher_base 11 into mug 9 \n,(:goal (and (poured pitcher_base 11 mug 9)))) \n
277,to pour pitcher_base 11 into mug 10 \n,(:goal (and (poured pitcher_base 11 mug 10)))) \n
278,to pour pitcher_base 11 into mug 12 \n,(:goal (and (poured pitcher_base 11 mug 12)))) \n
279,to pour pitcher_base 11 into mug 13 \n,(:goal (and (poured pitcher_base 11 mug 13)))) \n
280,to pour pitcher_base 11 into mug 14 \n,(:goal (and (poured pitcher_base 11 mug 14)))) \n
281,to pour pitcher_base 11 into mug 15 \n,(:goal (and (poured pitcher_base 11 mug 15)))) \n
282,to pour pitcher_base 11 into mug 16 \n,(:goal (and (poured pitcher_base 11 mug 16)))) \n
283,to pour pitcher_base 11 into mug 17 \n,(:goal (and (poured pitcher_base 11 mug 17)))) \n
284,to pour pitcher_base 11 into mug 18 \n,(:goal (and (poured pitcher_base 11 mug 18)))) \n
285,to pour pitcher_base 11 into mug 19 \n,(:goal (and (poured pitcher_base 11 mug 19)))) \n
286,to pour pitcher_base 11 into mug 20 \n,(:goal (and (poured pitcher_base 11 mug 20)))) \n
287,to pour pitcher_base 11 into mug 21 \n,(:goal (and (poured pitcher_base 11 mug 21)))) \n
288,to pour pitcher_base 11 into mug 22 \n,(:goal (and (poured pitcher_base 11 mug 22)))) \n
289,to pour pitcher_base 11 into mug 23 \n,(:goal (and (poured pitcher_base 11 mug 23)))) \n
290,to pour pitcher_base 11 into mug 24 \n,(:goal (and (poured pitcher_base 11 mug 24)))) \n
291,to pour pitcher_base 11 into mug 25 \n,(:goal (and (poured pitcher_base 11 mug 25)))) \n
292,to pour pitcher_base 11 into mug 26 \n,(:goal (and (poured pitcher_base 11 mug 26)))) \n
293,to pour pitcher_base 11 into mug 27 \n,(:goal (and (poured pitcher_base 11 mug 27)))) \n
294,to pour pitcher_base 11 into mug 28 \n,(:goal (and (poured pitcher_base 11 mug 28)))) \n
295,to pour pitcher_base 11 into mug 30 \n,(:goal (and (poured pitcher_base 11 mug 30)))) \n
296,to pour pitcher_base 11 into mug 31 \n,(:goal (and (poured pitcher_base 11 mug 31)))) \n
297,to pour pitcher_base 11 into mug 32 \n,(:goal (and (poured pitcher_base 11 mug 32)))) \n
298,to pour pitcher_base 12 into mug 1 \n,(:goal (and (poured pitcher_base 12 mug 1)))) \n
299,to pour pitcher_base 12 into mug 2 \n,(:goal (and (poured pitcher_base 12 mug 2)))) \n
300,to pour pitcher_base 12 into mug 3 \n,(:goal (and (poured pitcher_base 12 mug 3)))) \n
301,to pour pitcher_base 12 into mug 5 \n,(:goal (and (poured pitcher_base 12 mug 5)))) \n
302,to pour pitcher_base 12 into mug 6 \n,(:goal (and (poured pitcher_base 12 mug 6)))) \n
303,to pour pitcher_base 12 into mug 7 \n,(:goal (and (poured pitcher_base 12 mug 7)))) \n
304,to pour pitcher_base 12 into mug 8 \n,(:goal (and (poured pitcher_base 12 mug 8)))) \n
305,to pour pitcher_base 12 into mug 9 \n,(:goal (and (poured pitcher_base 12 mug 9)))) \n
306,to pour pitcher_base 12 into mug 10 \n,(:goal (and (poured pitcher_base 12 mug 10)))) \n
307,to pour pitcher_base 12 into mug 11 \n,(:goal (and (poured pitcher_base 12 mug 11)))) \n
308,to pour pitcher_base 12 into mug 13 \n,(:goal (and (poured pitcher_base 12 mug 13)))) \n
309,to pour pitcher_base 12 into mug 14 \n,(:goal (and (poured pitcher_base 12 mug 14)))) \n
310,to pour pitcher_base 12 into mug 15 \n,(:goal (and (poured pitcher_base 12 mug 15)))) \n
311,to pour pitcher_base 12 into mug 16 \n,(:goal (and (poured pitcher_base 12 mug 16)))) \n
312,to pour pitcher_base 12 into mug 17 \n,(:goal (and (poured pitcher_base 12 mug 17)))) \n
313,to pour pitcher_base 12 into mug 18 \n,(:goal (and (poured pitcher_base 12 mug 18)))) \n
314,to pour pitcher_base 12 into mug 19 \n,(:goal (and (poured pitcher_base 12 mug 19)))) \n
315,to pour pitcher_base 12 into mug 20 \n,(:goal (and (poured pitcher_base 12 mug 20)))) \n
316,to pour pitcher_base 12 into mug 22 \n,(:goal (and (poured pitcher_base 12 mug 22)))) \n
317,to pour pitcher_base 12 into mug 23 \n,(:goal (and (poured pitcher_base 12 mug 23)))) \n
318,to pour pitcher_base 12 into mug 24 \n,(:goal (and (poured pitcher_base 12 mug 24)))) \n
319,to pour pitcher_base 12 into mug 25 \n,(:goal (and (poured pitcher_base 12 mug 25)))) \n
320,to pour pitcher_base 12 into mug 26 \n,(:goal (and (poured pitcher_base 12 mug 26)))) \n
321,to pour pitcher_base 12 into mug 27 \n,(:goal (and (poured pitcher_base 12 mug 27)))) \n
322,to pour pitcher_base 12 into mug 28 \n,(:goal (and (poured pitcher_base 12 mug 28)))) \n
323,to pour pitcher_base 12 into mug 29 \n,(:goal (and (poured pitcher_base 12 mug 29)))) \n
324,to pour pitcher_base 12 into mug 30 \n,(:goal (and (poured pitcher_base 12 mug 30)))) \n
325,to pour pitcher_base 12 into mug 31 \n,(:goal (and (poured pitcher_base 12 mug 31)))) \n
326,to pour pitcher_base 12 into mug 32 \n,(:goal (and (poured pitcher_base 12 mug 32)))) \n
327,to pour pitcher_base 13 into mug 1 \n,(:goal (and (poured pitcher_base 13 mug 1)))) \n
328,to pour pitcher_base 13 into mug 2 \n,(:goal (and (poured pitcher_base 13 mug 2)))) \n
329,to pour pitcher_base 13 into mug 3 \n,(:goal (and (poured pitcher_base 13 mug 3)))) \n
330,to pour pitcher_base 13 into mug 4 \n,(:goal (and (poured pitcher_base 13 mug 4)))) \n
331,to pour pitcher_base 13 into mug 5 \n,(:goal (and (poured pitcher_base 13 mug 5)))) \n
332,to pour pitcher_base 13 into mug 6 \n,(:goal (and (poured pitcher_base 13 mug 6)))) \n
333,to pour pitcher_base 13 into mug 7 \n,(:goal (and (poured pitcher_base 13 mug 7)))) \n
334,to pour pitcher_base 13 into mug 8 \n,(:goal (and (poured pitcher_base 13 mug 8)))) \n
335,to pour pitcher_base 13 into mug 9 \n,(:goal (and (poured pitcher_base 13 mug 9)))) \n
336,to pour pitcher_base 13 into mug 10 \n,(:goal (and (poured pitcher_base 13 mug 10)))) \n
337,to pour pitcher_base 13 into mug 11 \n,(:goal (and (poured pitcher_base 13 mug 11)))) \n
338,to pour pitcher_base 13 into mug 12 \n,(:goal (and (poured pitcher_base 13 mug 12)))) \n
339,to pour pitcher_base 13 into mug 14 \n,(:goal (and (poured pitcher_base 13 mug 14)))) \n
340,to pour pitcher_base 13 into mug 15 \n,(:goal (and (poured pitcher_base 13 mug 15)))) \n
341,to pour pitcher_base 13 into mug 16 \n,(:goal (and (poured pitcher_base 13 mug 16)))) \n
342,to pour pitcher_base 13 into mug 17 \n,(:goal (and (poured pitcher_base 13 mug 17)))) \n
343,to pour pitcher_base 13 into mug 18 \n,(:goal (and (poured pitcher_base 13 mug 18)))) \n
344,to pour pitcher_base 13 into mug 19 \n,(:goal (and (poured pitcher_base 13 mug 19)))) \n
345,to pour pitcher_base 13 into mug 20 \n,(:goal (and (poured pitcher_base 13 mug 20)))) \n
346,to pour pitcher_base 13 into mug 21 \n,(:goal (and (poured pitcher_base 13 mug 21)))) \n
347,to pour pitcher_base 13 into mug 22 \n,(:goal (and (poured pitcher_base 13 mug 22)))) \n
348,to pour pitcher_base 13 into mug 23 \n,(:goal (and (poured pitcher_base 13 mug 23)))) \n
349,to pour pitcher_base 13 into mug 24 \n,(:goal (and (poured pitcher_base 13 mug 24)))) \n
350,to pour pitcher_base 13 into mug 25 \n,(:goal (and (poured pitcher_base 13 mug 25)))) \n
351,to pour pitcher_base 13 into mug 27 \n,(:goal (and (poured pitcher_base 13 mug 27)))) \n
352,to pour pitcher_base 13 into mug 28 \n,(:goal (and (poured pitcher_base 13 mug 28)))) \n
353,to pour pitcher_base 13 into mug 29 \n,(:goal (and (poured pitcher_base 13 mug 29)))) \n
354,to pour pitcher_base 13 into mug 30 \n,(:goal (and (poured pitcher_base 13 mug 30)))) \n
355,to pour pitcher_base 13 into mug 32 \n,(:goal (and (poured pitcher_base 13 mug 32)))) \n
356,to pour pitcher_base 14 into mug 1 \n,(:goal (and (poured pitcher_base 14 mug 1)))) \n
357,to pour pitcher_base 14 into mug 2 \n,(:goal (and (poured pitcher_base 14 mug 2)))) \n
358,to pour pitcher_base 14 into mug 3 \n,(:goal (and (poured pitcher_base 14 mug 3)))) \n
359,to pour pitcher_base 14 into mug 4 \n,(:goal (and (poured pitcher_base 14 mug 4)))) \n
360,to pour pitcher_base 14 into mug 5 \n,(:goal (and (poured pitcher_base 14 mug 5)))) \n
361,to pour pitcher_base 14 into mug 7 \n,(:goal (and (poured pitcher_base 14 mug 7)))) \n
362,to pour pitcher_base 14 into mug 8 \n,(:goal (and (poured pitcher_base 14 mug 8)))) \n
363,to pour pitcher_base 14 into mug 9 \n,(:goal (and (poured pitcher_base 14 mug 9)))) \n
364,to pour pitcher_base 14 into mug 10 \n,(:goal (and (poured pitcher_base 14 mug 10)))) \n
365,to pour pitcher_base 14 into mug 11 \n,(:goal (and (poured pitcher_base 14 mug 11)))) \n
366,to pour pitcher_base 14 into mug 12 \n,(:goal (and (poured pitcher_base 14 mug 12)))) \n
367,to pour pitcher_base 14 into mug 15 \n,(:goal (and (poured pitcher_base 14 mug 15)))) \n
368,to pour pitcher_base 14 into mug 18 \n,(:goal (and (poured pitcher_base 14 mug 18)))) \n
369,to pour pitcher_base 14 into mug 19 \n,(:goal (and (poured pitcher_base 14 mug 19)))) \n
370,to pour pitcher_base 14 into mug 20 \n,(:goal (and (poured pitcher_base 14 mug 20)))) \n
371,to pour pitcher_base 14 into mug 21 \n,(:goal (and (poured pitcher_base 14 mug 21)))) \n
372,to pour pitcher_base 14 into mug 22 \n,(:goal (and (poured pitcher_base 14 mug 22)))) \n
373,to pour pitcher_base 14 into mug 24 \n,(:goal (and (poured pitcher_base 14 mug 24)))) \n
374,to pour pitcher_base 14 into mug 26 \n,(:goal (and (poured pitcher_base 14 mug 26)))) \n
375,to pour pitcher_base 14 into mug 27 \n,(:goal (and (poured pitcher_base 14 mug 27)))) \n
376,to pour pitcher_base 14 into mug 28 \n,(:goal (and (poured pitcher_base 14 mug 28)))) \n
377,to pour pitcher_base 14 into mug 30 \n,(:goal (and (poured pitcher_base 14 mug 30)))) \n
378,to pour pitcher_base 14 into mug 31 \n,(:goal (and (poured pitcher_base 14 mug 31)))) \n
379,to pour pitcher_base 14 into mug 32 \n,(:goal (and (poured pitcher_base 14 mug 32)))) \n
380,to pour pitcher_base 15 into mug 1 \n,(:goal (and (poured pitcher_base 15 mug 1)))) \n
381,to pour pitcher_base 15 into mug 2 \n,(:goal (and (poured pitcher_base 15 mug 2)))) \n
382,to pour pitcher_base 15 into mug 3 \n,(:goal (and (poured pitcher_base 15 mug 3)))) \n
383,to pour pitcher_base 15 into mug 4 \n,(:goal (and (poured pitcher_base 15 mug 4)))) \n
384,to pour pitcher_base 15 into mug 5 \n,(:goal (and (poured pitcher_base 15 mug 5)))) \n
385,to pour pitcher_base 15 into mug 6 \n,(:goal (and (poured pitcher_base 15 mug 6)))) \n
386,to pour pitcher_base 15 into mug 8 \n,(:goal (and (poured pitcher_base 15 mug 8)))) \n
387,to pour pitcher_base 15 into mug 9 \n,(:goal (and (poured pitcher_base 15 mug 9)))) \n
388,to pour pitcher_base 15 into mug 10 \n,(:goal (and (poured pitcher_base 15 mug 10)))) \n
389,to pour pitcher_base 15 into mug 11 \n,(:goal (and (poured pitcher_base 15 mug 11)))) \n
390,to pour pitcher_base 15 into mug 12 \n,(:goal (and (poured pitcher_base 15 mug 12)))) \n
391,to pour pitcher_base 15 into mug 13 \n,(:goal (and (poured pitcher_base 15 mug 13)))) \n
392,to pour pitcher_base 15 into mug 14 \n,(:goal (and (poured pitcher_base 15 mug 14)))) \n
393,to pour pitcher_base 15 into mug 17 \n,(:goal (and (poured pitcher_base 15 mug 17)))) \n
394,to pour pitcher_base 15 into mug 18 \n,(:goal (and (poured pitcher_base 15 mug 18)))) \n
395,to pour pitcher_base 15 into mug 19 \n,(:goal (and (poured pitcher_base 15 mug 19)))) \n
396,to pour pitcher_base 15 into mug 20 \n,(:goal (and (poured pitcher_base 15 mug 20)))) \n
397,to pour pitcher_base 15 into mug 21 \n,(:goal (and (poured pitcher_base 15 mug 21)))) \n
398,to pour pitcher_base 15 into mug 22 \n,(:goal (and (poured pitcher_base 15 mug 22)))) \n
399,to pour pitcher_base 15 into mug 23 \n,(:goal (and (poured pitcher_base 15 mug 23)))) \n
400,to pour pitcher_base 15 into mug 24 \n,(:goal (and (poured pitcher_base 15 mug 24)))) \n
401,to pour pitcher_base 15 into mug 26 \n,(:goal (and (poured pitcher_base 15 mug 26)))) \n
402,to pour pitcher_base 15 into mug 27 \n,(:goal (and (poured pitcher_base 15 mug 27)))) \n
403,to pour pitcher_base 15 into mug 28 \n,(:goal (and (poured pitcher_base 15 mug 28)))) \n
404,to pour pitcher_base 15 into mug 30 \n,(:goal (and (poured pitcher_base 15 mug 30)))) \n
405,to pour pitcher_base 15 into mug 31 \n,(:goal (and (poured pitcher_base 15 mug 31)))) \n
406,to pour pitcher_base 15 into mug 32 \n,(:goal (and (poured pitcher_base 15 mug 32)))) \n
407,to pour pitcher_base 16 into mug 1 \n,(:goal (and (poured pitcher_base 16 mug 1)))) \n
408,to pour pitcher_base 16 into mug 2 \n,(:goal (and (poured pitcher_base 16 mug 2)))) \n
409,to pour pitcher_base 16 into mug 3 \n,(:goal (and (poured pitcher_base 16 mug 3)))) \n
410,to pour pitcher_base 16 into mug 4 \n,(:goal (and (poured pitcher_base 16 mug 4)))) \n
411,to pour pitcher_base 16 into mug 5 \n,(:goal (and (poured pitcher_base 16 mug 5)))) \n
412,to pour pitcher_base 16 into mug 7 \n,(:goal (and (poured pitcher_base 16 mug 7)))) \n
413,to pour pitcher_base 16 into mug 9 \n,(:goal (and (poured pitcher_base 16 mug 9)))) \n
414,to pour pitcher_base 16 into mug 11 \n,(:goal (and (poured pitcher_base 16 mug 11)))) \n
415,to pour pitcher_base 16 into mug 12 \n,(:goal (and (poured pitcher_base 16 mug 12)))) \n
416,to pour pitcher_base 16 into mug 13 \n,(:goal (and (poured pitcher_base 16 mug 13)))) \n
417,to pour pitcher_base 16 into mug 14 \n,(:goal (and (poured pitcher_base 16 mug 14)))) \n
418,to pour pitcher_base 16 into mug 15 \n,(:goal (and (poured pitcher_base 16 mug 15)))) \n
419,to pour pitcher_base 16 into mug 18 \n,(:goal (and (poured pitcher_base 16 mug 18)))) \n
420,to pour pitcher_base 16 into mug 19 \n,(:goal (and (poured pitcher_base 16 mug 19)))) \n
421,to pour pitcher_base 16 into mug 20 \n,(:goal (and (poured pitcher_base 16 mug 20)))) \n
422,to pour pitcher_base 16 into mug 22 \n,(:goal (and (poured pitcher_base 16 mug 22)))) \n
423,to pour pitcher_base 16 into mug 23 \n,(:goal (and (poured pitcher_base 16 mug 23)))) \n
424,to pour pitcher_base 16 into mug 24 \n,(:goal (and (poured pitcher_base 16 mug 24)))) \n
425,to pour pitcher_base 16 into mug 25 \n,(:goal (and (poured pitcher_base 16 mug 25)))) \n
426,to pour pitcher_base 16 into mug 26 \n,(:goal (and (poured pitcher_base 16 mug 26)))) \n
427,to pour pitcher_base 16 into mug 27 \n,(:goal (and (poured pitcher_base 16 mug 27)))) \n
428,to pour pitcher_base 16 into mug 28 \n,(:goal (and (poured pitcher_base 16 mug 28)))) \n
429,to pour pitcher_base 16 into mug 29 \n,(:goal (and (poured pitcher_base 16 mug 29)))) \n
430,to pour pitcher_base 16 into mug 30 \n,(:goal (and (poured pitcher_base 16 mug 30)))) \n
431,to pour pitcher_base 16 into mug 31 \n,(:goal (and (poured pitcher_base 16 mug 31)))) \n
432,to pour pitcher_base 16 into mug 32 \n,(:goal (and (poured pitcher_base 16 mug 32)))) \n
433,to pour pitcher_base 17 into mug 1 \n,(:goal (and (poured pitcher_base 17 mug 1)))) \n
434,to pour pitcher_base 17 into mug 2 \n,(:goal (and (poured pitcher_base 17 mug 2)))) \n
435,to pour pitcher_base 17 into mug 3 \n,(:goal (and (poured pitcher_base 17 mug 3)))) \n
436,to pour pitcher_base 17 into mug 4 \n,(:goal (and (poured pitcher_base 17 mug 4)))) \n
437,to pour pitcher_base 17 into mug 5 \n,(:goal (and (poured pitcher_base 17 mug 5)))) \n
438,to pour pitcher_base 17 into mug 6 \n,(:goal (and (poured pitcher_base 17 mug 6)))) \n
439,to pour pitcher_base 17 into mug 7 \n,(:goal (and (poured pitcher_base 17 mug 7)))) \n
440,to pour pitcher_base 17 into mug 8 \n,(:goal (and (poured pitcher_base 17 mug 8)))) \n
441,to pour pitcher_base 17 into mug 9 \n,(:goal (and (poured pitcher_base 17 mug 9)))) \n
442,to pour pitcher_base 17 into mug 10 \n,(:goal (and (poured pitcher_base 17 mug 10)))) \n
443,to pour pitcher_base 17 into mug 11 \n,(:goal (and (poured pitcher_base 17 mug 11)))) \n
444,to pour pitcher_base 17 into mug 13 \n,(:goal (and (poured pitcher_base 17 mug 13)))) \n
445,to pour pitcher_base 17 into mug 14 \n,(:goal (and (poured pitcher_base 17 mug 14)))) \n
446,to pour pitcher_base 17 into mug 15 \n,(:goal (and (poured pitcher_base 17 mug 15)))) \n
447,to pour pitcher_base 17 into mug 16 \n,(:goal (and (poured pitcher_base 17 mug 16)))) \n
448,to pour pitcher_base 17 into mug 18 \n,(:goal (and (poured pitcher_base 17 mug 18)))) \n
449,to pour pitcher_base 17 into mug 19 \n,(:goal (and (poured pitcher_base 17 mug 19)))) \n
450,to pour pitcher_base 17 into mug 20 \n,(:goal (and (poured pitcher_base 17 mug 20)))) \n
451,to pour pitcher_base 17 into mug 22 \n,(:goal (and (poured pitcher_base 17 mug 22)))) \n
452,to pour pitcher_base 17 into mug 23 \n,(:goal (and (poured pitcher_base 17 mug 23)))) \n
453,to pour pitcher_base 17 into mug 24 \n,(:goal (and (poured pitcher_base 17 mug 24)))) \n
454,to pour pitcher_base 17 into mug 25 \n,(:goal (and (poured pitcher_base 17 mug 25)))) \n
455,to pour pitcher_base 17 into mug 26 \n,(:goal (and (poured pitcher_base 17 mug 26)))) \n
456,to pour pitcher_base 17 into mug 27 \n,(:goal (and (poured pitcher_base 17 mug 27)))) \n
457,to pour pitcher_base 17 into mug 28 \n,(:goal (and (poured pitcher_base 17 mug 28)))) \n
458,to pour pitcher_base 17 into mug 29 \n,(:goal (and (poured pitcher_base 17 mug 29)))) \n
459,to pour pitcher_base 17 into mug 30 \n,(:goal (and (poured pitcher_base 17 mug 30)))) \n
460,to pour pitcher_base 17 into mug 31 \n,(:goal (and (poured pitcher_base 17 mug 31)))) \n
461,to pour pitcher_base 17 into mug 32 \n,(:goal (and (poured pitcher_base 17 mug 32)))) \n
462,to pour pitcher_base 18 into mug 2 \n,(:goal (and (poured pitcher_base 18 mug 2)))) \n
463,to pour pitcher_base 18 into mug 3 \n,(:goal (and (poured pitcher_base 18 mug 3)))) \n
464,to pour pitcher_base 18 into mug 5 \n,(:goal (and (poured pitcher_base 18 mug 5)))) \n
465,to pour pitcher_base 18 into mug 6 \n,(:goal (and (poured pitcher_base 18 mug 6)))) \n
466,to pour pitcher_base 18 into mug 7 \n,(:goal (and (poured pitcher_base 18 mug 7)))) \n
467,to pour pitcher_base 18 into mug 8 \n,(:goal (and (poured pitcher_base 18 mug 8)))) \n
468,to pour pitcher_base 18 into mug 9 \n,(:goal (and (poured pitcher_base 18 mug 9)))) \n
469,to pour pitcher_base 18 into mug 10 \n,(:goal (and (poured pitcher_base 18 mug 10)))) \n
470,to pour pitcher_base 18 into mug 11 \n,(:goal (and (poured pitcher_base 18 mug 11)))) \n
471,to pour pitcher_base 18 into mug 12 \n,(:goal (and (poured pitcher_base 18 mug 12)))) \n
472,to pour pitcher_base 18 into mug 13 \n,(:goal (and (poured pitcher_base 18 mug 13)))) \n
473,to pour pitcher_base 18 into mug 14 \n,(:goal (and (poured pitcher_base 18 mug 14)))) \n
474,to pour pitcher_base 18 into mug 15 \n,(:goal (and (poured pitcher_base 18 mug 15)))) \n
475,to pour pitcher_base 18 into mug 16 \n,(:goal (and (poured pitcher_base 18 mug 16)))) \n
476,to pour pitcher_base 18 into mug 17 \n,(:goal (and (poured pitcher_base 18 mug 17)))) \n
477,to pour pitcher_base 18 into mug 20 \n,(:goal (and (poured pitcher_base 18 mug 20)))) \n
478,to pour pitcher_base 18 into mug 21 \n,(:goal (and (poured pitcher_base 18 mug 21)))) \n
479,to pour pitcher_base 18 into mug 22 \n,(:goal (and (poured pitcher_base 18 mug 22)))) \n
480,to pour pitcher_base 18 into mug 23 \n,(:goal (and (poured pitcher_base 18 mug 23)))) \n
481,to pour pitcher_base 18 into mug 24 \n,(:goal (and (poured pitcher_base 18 mug 24)))) \n
482,to pour pitcher_base 18 into mug 25 \n,(:goal (and (poured pitcher_base 18 mug 25)))) \n
483,to pour pitcher_base 18 into mug 27 \n,(:goal (and (poured pitcher_base 18 mug 27)))) \n
484,to pour pitcher_base 18 into mug 28 \n,(:goal (and (poured pitcher_base 18 mug 28)))) \n
485,to pour pitcher_base 18 into mug 29 \n,(:goal (and (poured pitcher_base 18 mug 29)))) \n
486,to pour pitcher_base 18 into mug 30 \n,(:goal (and (poured pitcher_base 18 mug 30)))) \n
487,to pour pitcher_base 18 into mug 31 \n,(:goal (and (poured pitcher_base 18 mug 31)))) \n
488,to pour pitcher_base 19 into mug 1 \n,(:goal (and (poured pitcher_base 19 mug 1)))) \n
489,to pour pitcher_base 19 into mug 2 \n,(:goal (and (poured pitcher_base 19 mug 2)))) \n
490,to pour pitcher_base 19 into mug 3 \n,(:goal (and (poured pitcher_base 19 mug 3)))) \n
491,to pour pitcher_base 19 into mug 4 \n,(:goal (and (poured pitcher_base 19 mug 4)))) \n
492,to pour pitcher_base 19 into mug 5 \n,(:goal (and (poured pitcher_base 19 mug 5)))) \n
493,to pour pitcher_base 19 into mug 6 \n,(:goal (and (poured pitcher_base 19 mug 6)))) \n
