ID,Ours,PDDL
1051,to pour tuna_fish_can 2 into bowl 21 \n,(:goal (and (poured tuna_fish_can 2 bowl 21)))) \n
1052,to pour tuna_fish_can 4 into bowl 31 \n,(:goal (and (poured tuna_fish_can 4 bowl 31)))) \n
1053,to pour tuna_fish_can 25 into bowl 3 \n,(:goal (and (poured tuna_fish_can 25 bowl 3)))) \n
1054,to pour tomato_soup_can 10 into bowl 21 \n,(:goal (and (poured tomato_soup_can 10 bowl 21)))) \n
1055,to pour tomato_soup_can 20 into bowl 19 \n,(:goal (and (poured tomato_soup_can 20 bowl 19)))) \n
1056,to pour tomato_soup_can 8 into bowl 18 \n,(:goal (and (poured tomato_soup_can 8 bowl 18)))) \n
1057,to pour tomato_soup_can 1 into bowl 12 \n,(:goal (and (poured tomato_soup_can 1 bowl 12)))) \n
1058,to pour tomato_soup_can 7 into bowl 18 \n,(:goal (and (poured tomato_soup_can 7 bowl 18)))) \n
1059,to pour tomato_soup_can 24 into bowl 16 \n,(:goal (and (poured tomato_soup_can 24 bowl 16)))) \n
1060,to pour tomato_soup_can 14 into bowl 4 \n,(:goal (and (poured tomato_soup_can 14 bowl 4)))) \n
1061,to pour tomato_soup_can 4 into bowl 23 \n,(:goal (and (poured tomato_soup_can 4 bowl 23)))) \n
1062,to pour tomato_soup_can 29 into bowl 22 \n,(:goal (and (poured tomato_soup_can 29 bowl 22)))) \n
1063,to pour pudding_box 14 into bowl 21 \n,(:goal (and (poured pudding_box 14 bowl 21)))) \n
1064,to pour pudding_box 24 into bowl 32 \n,(:goal (and (poured pudding_box 24 bowl 32)))) \n
1065,to pour pudding_box 17 into bowl 29 \n,(:goal (and (poured pudding_box 17 bowl 29)))) \n
1066,to pour pudding_box 21 into bowl 12 \n,(:goal (and (poured pudding_box 21 bowl 12)))) \n
1067,to pour pudding_box 31 into bowl 21 \n,(:goal (and (poured pudding_box 31 bowl 21)))) \n
1068,to pour pudding_box 31 into bowl 6 \n,(:goal (and (poured pudding_box 31 bowl 6)))) \n
1069,to pour pudding_box 20 into bowl 11 \n,(:goal (and (poured pudding_box 20 bowl 11)))) \n
1070,to pour pudding_box 4 into bowl 18 \n,(:goal (and (poured pudding_box 4 bowl 18)))) \n
1071,to pour pudding_box 29 into bowl 11 \n,(:goal (and (poured pudding_box 29 bowl 11)))) \n
1072,to pour mustard_bottle 15 into bowl 30 \n,(:goal (and (poured mustard_bottle 15 bowl 30)))) \n
1073,to pour mustard_bottle 2 into bowl 9 \n,(:goal (and (poured mustard_bottle 2 bowl 9)))) \n
1074,to pour mustard_bottle 23 into bowl 3 \n,(:goal (and (poured mustard_bottle 23 bowl 3)))) \n
1075,to pour mustard_bottle 25 into bowl 20 \n,(:goal (and (poured mustard_bottle 25 bowl 20)))) \n
1076,to pour mustard_bottle 24 into bowl 7 \n,(:goal (and (poured mustard_bottle 24 bowl 7)))) \n
1077,to pour mustard_bottle 23 into bowl 20 \n,(:goal (and (poured mustard_bottle 23 bowl 20)))) \n
1078,to pour mustard_bottle 32 into bowl 10 \n,(:goal (and (poured mustard_bottle 32 bowl 10)))) \n
1079,to pour mustard_bottle 32 into bowl 8 \n,(:goal (and (poured mustard_bottle 32 bowl 8)))) \n
1080,to pour mustard_bottle 26 into bowl 30 \n,(:goal (and (poured mustard_bottle 26 bowl 30)))) \n
1081,to pour gelatin_box 4 into bowl 29 \n,(:goal (and (poured gelatin_box 4 bowl 29)))) \n
1082,to pour gelatin_box 1 into bowl 6 \n,(:goal (and (poured gelatin_box 1 bowl 6)))) \n
1083,to pour gelatin_box 12 into bowl 13 \n,(:goal (and (poured gelatin_box 12 bowl 13)))) \n
1084,to pour gelatin_box 18 into bowl 7 \n,(:goal (and (poured gelatin_box 18 bowl 7)))) \n
1085,to pour gelatin_box 13 into bowl 12 \n,(:goal (and (poured gelatin_box 13 bowl 12)))) \n
1086,to pour gelatin_box 3 into bowl 6 \n,(:goal (and (poured gelatin_box 3 bowl 6)))) \n
1087,to pour gelatin_box 28 into bowl 14 \n,(:goal (and (poured gelatin_box 28 bowl 14)))) \n
1088,to pour gelatin_box 15 into bowl 21 \n,(:goal (and (poured gelatin_box 15 bowl 21)))) \n
1089,to pour gelatin_box 1 into bowl 12 \n,(:goal (and (poured gelatin_box 1 bowl 12)))) \n
1090,to pour cracker_box 29 into bowl 32 \n,(:goal (and (poured cracker_box 29 bowl 32)))) \n
1091,to pour cracker_box 32 into bowl 12 \n,(:goal (and (poured cracker_box 32 bowl 12)))) \n
1092,to pour cracker_box 24 into bowl 31 \n,(:goal (and (poured cracker_box 24 bowl 31)))) \n
1093,to pour cracker_box 16 into bowl 13 \n,(:goal (and (poured cracker_box 16 bowl 13)))) \n
1094,to pour cracker_box 27 into bowl 25 \n,(:goal (and (poured cracker_box 27 bowl 25)))) \n
1095,to pour cracker_box 21 into bowl 29 \n,(:goal (and (poured cracker_box 21 bowl 29)))) \n
1096,to pour cracker_box 30 into bowl 20 \n,(:goal (and (poured cracker_box 30 bowl 20)))) \n
1097,to pour cracker_box 5 into bowl 27 \n,(:goal (and (poured cracker_box 5 bowl 27)))) \n
1098,to pour cracker_box 9 into bowl 17 \n,(:goal (and (poured cracker_box 9 bowl 17)))) \n
