ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
122,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 6 to experimenter_hand 13 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 3,Trial 3.xml
123,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 16 to experimenter_hand 29 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 4,Trial 4.xml
124,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 14 to experimenter_hand 25 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 5,Trial 5.xml
125,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 15 to experimenter_hand 6 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
126,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 6 to experimenter_hand 30 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
127,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 27 to experimenter_hand 19 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
128,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 16 to experimenter_hand 9 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
129,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 2 to experimenter_hand 9 \n,BBM01,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
130,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 6 to experimenter_hand 29 \n,BBM01,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
131,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 17 to experimenter_hand 4 \n,BBM01,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
132,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 30 to experimenter_hand 21 \n,BBM01,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
133,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 17 to experimenter_hand 18 \n,BBM01,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
134,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 3 to experimenter_hand 5 \n,BBM01,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
135,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 24 to experimenter_hand 16 \n,BBM01,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
136,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 20 to experimenter_hand 26 \n,BBM01,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
137,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 5 to experimenter_hand 30 \n,BBM01,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
138,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 27 to experimenter_hand 29 \n,BBM01,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
139,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 20 to experimenter_hand 4 \n,BBM01,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
140,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 8 to experimenter_hand 15 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
141,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 1 to experimenter_hand 11 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
142,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 20 to experimenter_hand 24 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
143,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 9 to experimenter_hand 23 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
144,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 26 to experimenter_hand 1 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
145,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 28 to experimenter_hand 30 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
146,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 20 to experimenter_hand 14 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
147,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 10 to experimenter_hand 25 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
148,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 25 to experimenter_hand 6 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
149,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 6 to experimenter_hand 1 \n,BBM01,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
150,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 22 to experimenter_hand 9 \n,BBM01,Expt 2 (Passing),Wood block,Trial 1,Trial 1.xml
151,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 4 to experimenter_hand 18 \n,BBM01,Expt 2 (Passing),Wood block,Trial 3,Trial 3.xml
152,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 9 to experimenter_hand 12 \n,BBM01,Expt 2 (Passing),Wood block,Trial 4,Trial 4.xml
153,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 20 to experimenter_hand 31 \n,BBM01,Expt 2 (Passing),Wood block,Trial 5,Trial 5.xml
154,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 20 to experimenter_hand 27 \n,BBM01,Expt 2 (Passing),Wood block,Trial 6,Trial 6.xml
155,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 14 to experimenter_hand 15 \n,BBM01,Expt 2 (Passing),Wood block,Trial 7,Trial 7.xml
156,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 23 to experimenter_hand 16 \n,BBM01,Expt 2 (Passing),Wood block,Trial 8,Trial 8.xml
157,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 21 to experimenter_hand 7 \n,BBM01,Expt 2 (Passing),Wood block,Trial 9,Trial 9.xml
158,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 29 to experimenter_hand 13 \n,BBM01,Expt 2 (Passing),Wood block,Trial 10,Trial 10.xml
159,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 31 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 1,Trial 1.xml
160,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 6 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
161,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 9 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
162,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 15 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
163,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 27 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
164,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 7 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
165,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 10 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
166,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 3 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
167,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 12 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
168,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 23 \n,BBM01,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
169,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 20 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
170,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 7 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
171,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 25 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
172,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 30 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
173,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 27 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
174,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 26 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
175,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 14 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
176,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 32 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 8,Trial 8.xml
177,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 11 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 9,Trial 9.xml
178,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 1 \n,BBM01,Expt 3 (Opening),Gelatin box,Trial 10,Trial 10.xml
179,approach handright marker and enclose handright marker and approach handleft marker to open marker 10 \n,BBM01,Expt 3 (Opening),Marker,Trial 1,Trial 1.xml
180,approach handright marker and enclose handright marker and approach handleft marker to open marker 16 \n,BBM01,Expt 3 (Opening),Marker,Trial 2,Trial 2.xml
181,approach handright marker and enclose handright marker and approach handleft marker to open marker 15 \n,BBM01,Expt 3 (Opening),Marker,Trial 3,Trial 3.xml
182,approach handright marker and enclose handright marker and approach handleft marker to open marker 11 \n,BBM01,Expt 3 (Opening),Marker,Trial 4,Trial 4.xml
183,approach handright marker and enclose handright marker and approach handleft marker to open marker 24 \n,BBM01,Expt 3 (Opening),Marker,Trial 5,Trial 5.xml
184,approach handright marker and enclose handright marker and approach handleft marker to open marker 4 \n,BBM01,Expt 3 (Opening),Marker,Trial 6,Trial 6.xml
185,approach handright marker and enclose handright marker and approach handleft marker to open marker 29 \n,BBM01,Expt 3 (Opening),Marker,Trial 7,Trial 7.xml
186,approach handright marker and enclose handright marker and approach handleft marker to open marker 1 \n,BBM01,Expt 3 (Opening),Marker,Trial 8,Trial 8.xml
187,approach handright marker and enclose handright marker and approach handleft marker to open marker 31 \n,BBM01,Expt 3 (Opening),Marker,Trial 9,Trial 9.xml
