ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
156,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 15 \n,BBM02,Expt 3 (Opening),Mustard bottle,Trial 7,Trial 7.xml
157,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 32 \n,BBM02,Expt 3 (Opening),Mustard bottle,Trial 8,Trial 8.xml
158,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 24 \n,BBM02,Expt 3 (Opening),Mustard bottle,Trial 9,Trial 9.xml
159,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 29 \n,BBM02,Expt 3 (Opening),Mustard bottle,Trial 10,Trial 10.xml
160,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 16 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 1,Trial 1.xml
161,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 6 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 2,Trial 2.xml
162,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 23 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 3,Trial 3.xml
163,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 7 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 4,Trial 4.xml
164,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 8 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 5,Trial 5.xml
165,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 32 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 6,Trial 6.xml
166,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 21 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 7,Trial 7.xml
167,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 19 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 8,Trial 8.xml
168,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 2 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 9,Trial 9.xml
169,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 15 \n,BBM02,Expt 3 (Opening),Pitcher base,Trial 10,Trial 10.xml
170,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 13 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 1,Trial 1.xml
171,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 17 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 2,Trial 2.xml
172,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 25 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 3,Trial 3.xml
173,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 24 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 4,Trial 4.xml
174,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 19 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 5,Trial 5.xml
175,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 1 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 6,Trial 6.xml
176,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 31 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 7,Trial 7.xml
177,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 29 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 8,Trial 8.xml
178,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 15 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 9,Trial 9.xml
179,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 6 \n,BBM02,Expt 3 (Opening),Potted meat can,Trial 10,Trial 10.xml
180,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 30 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 1,Trial 1.xml
181,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 1 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 2,Trial 2.xml
182,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 32 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 3,Trial 3.xml
183,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 10 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 4,Trial 4.xml
184,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 24 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 5,Trial 5.xml
185,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 4 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 6,Trial 6.xml
186,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 14 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 7,Trial 7.xml
187,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 26 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 8,Trial 8.xml
188,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 13 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 9,Trial 9.xml
189,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 2 \n,BBM02,Expt 3 (Opening),Sugar box,Trial 10,Trial 10.xml
190,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 15 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 1,Trial 1.xml
191,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 18 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 2,Trial 2.xml
192,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 1 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 3,Trial 3.xml
193,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 22 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 4,Trial 4.xml
194,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 29 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 5,Trial 5.xml
195,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 26 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 6,Trial 6.xml
196,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 12 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 7,Trial 7.xml
197,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 13 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 8,Trial 8.xml
198,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 32 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 9,Trial 9.xml
199,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 31 \n,BBM02,Expt 3 (Opening),Tomato soup can,Trial 10,Trial 10.xml
200,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 32 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 1,Trial 1.xml
201,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 1 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 2,Trial 2.xml
202,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 3 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 3,Trial 3.xml
203,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 21 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 4,Trial 4.xml
204,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 28 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 5,Trial 5.xml
205,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 6 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 6,Trial 6.xml
206,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 13 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 7,Trial 7.xml
207,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 20 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 8,Trial 8.xml
208,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 18 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 9,Trial 9.xml
209,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 25 \n,BBM02,Expt 3 (Opening),Tuna fish can,Trial 10,Trial 10.xml
210,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 29 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 1,Trial 1.xml
211,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 8 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 2,Trial 2.xml
212,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 3 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 3,Trial 3.xml
213,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 24 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 4,Trial 4.xml
214,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 12 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 5,Trial 5.xml
215,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 21 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 6,Trial 6.xml
216,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 30 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 7,Trial 7.xml
217,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 1 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 8,Trial 8.xml
218,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 9 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 9,Trial 9.xml
219,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 32 \n,BBM02,Expt 3 (Opening),Cracker box,Trial 10,Trial 10.xml
220,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 11 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 1,Trial 1.xml
221,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 5 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
222,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 29 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
223,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 6 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
224,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 12 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
225,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 27 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
226,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 4 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
227,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 26 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
228,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 14 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
229,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 18 \n,BBM03,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
230,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 11 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
231,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 3 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
232,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 5 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
233,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 32 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
234,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 14 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
235,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 24 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
236,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 18 \n,BBM03,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
